序号,RealDisNo,REGIONID,GeoName,GroupName,DisasterTy,Longitude,Latitude,OccTime,ALARMGRADE,Rainfall,Rainfall01,Rainfall03,Rainfall06,Rainfall24,NOTES,REGIONNAME,单位名称,岩性特征,岩性名称,地形名称,地形坡度,地貌名称
1021.0,2013090300000288,441621115000,河源市紫金县苏区镇龙上村下坑许火尧等20户,苏区镇龙上村下坑许火尧等20户,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1022.0,2013090300000289,441621115000,河源市紫金县苏区镇龙上村业坑许浓英等5户,苏区镇龙上村业坑许浓英等5户,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1023.0,2013090300000290,441621115000,河源市紫金县苏区镇龙上村中心许帝钦,苏区镇龙上村中心许帝钦,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1024.0,2013090300000291,441621115000,河源市紫金县苏区镇龙上村中心许火亮许东木,苏区镇龙上村中心许火亮许东木,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1025.0,2013090300000292,441621115000,河源市紫金县苏区镇龙上村中心许进展,苏区镇龙上村中心许进展,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1026.0,2013090300000293,441621115000,河源市紫金县苏区镇龙上村中心许进展等3户,苏区镇龙上村中心许进展等3户,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1027.0,2013090300000294,441621115000,河源市紫金县苏区镇龙上村中心许坤贤,苏区镇龙上村中心许坤贤,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1028.0,2013090300000295,441621115000,河源市紫金县苏区镇龙上村中心许茂松等3户,苏区镇龙上村中心许茂松等3户,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1029.0,2013090300000296,441621115000,河源市紫金县苏区镇龙上村中心许土金等6户,苏区镇龙上村中心许土金等6户,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1030.0,2013090300000297,441621115000,河源市紫金县苏区镇龙上村中心许伟雄,苏区镇龙上村中心许伟雄,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1031.0,2013090300000298,441621115000,河源市紫金县苏区镇龙上村中心许孝贤,苏区镇龙上村中心许孝贤,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1032.0,2013090300000300,441621115000,河源市紫金县苏区镇龙上村中心许育营,苏区镇龙上村中心许育营,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1033.0,2013090300000301,441621115000,河源市紫金县苏区镇龙上村中心许这杰,苏区镇龙上村中心许这杰,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1034.0,2013090300000302,441621115000,河源市紫金县苏区镇龙上村中心许忠贤,苏区镇龙上村中心许忠贤,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1035.0,2013090300000303,441621115000,河源市紫金县苏区镇炮子（居委）80户,苏区镇炮子（居委）80户,崩塌,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1036.0,2013090300000304,441621115000,河源市紫金县苏区镇炮子村凹下许首贤许东贤,苏区镇炮子村凹下许首贤许东贤,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1037.0,2013090300000305,441621115000,河源市紫金县苏区镇炮子村凹下钟荫先钟荫佛,苏区镇炮子村凹下钟荫先钟荫佛,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1038.0,2013090300000306,441621115000,河源市紫金县苏区镇炮子村坝子角钟和兴,苏区镇炮子村坝子角钟和兴,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1039.0,2013090300000307,441621115000,河源市紫金县苏区镇炮子村陈井窝许德柏,苏区镇炮子村陈井窝许德柏,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1040.0,2013090300000308,441621115000,河源市紫金县苏区镇炮子村陈井窝许清贤,苏区镇炮子村陈井窝许清贤,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1041.0,2013090300000309,441621115000,河源市紫金县苏区镇炮子村陈井窝钟应金,苏区镇炮子村陈井窝钟应金,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1042.0,2013090300000310,441621115000,河源市紫金县苏区镇炮子村福田高百胜,苏区镇炮子村福田高百胜,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1043.0,2013090300000311,441621115000,河源市紫金县苏区镇炮子村福田张初升张水户,苏区镇炮子村福田张初升张水户,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1044.0,2013090300000312,441621115000,河源市紫金县苏区镇炮子村红潭张钿富,苏区镇炮子村红潭张钿富,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1045.0,2013090300000313,441621115000,河源市紫金县苏区镇炮子村红潭张茂苍,苏区镇炮子村红潭张茂苍,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1046.0,2013090300000314,441621115000,河源市紫金县苏区镇炮子村红潭张茂金钟考富,苏区镇炮子村红潭张茂金钟考富,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1047.0,2013090300000315,441621115000,河源市紫金县苏区镇炮子村红潭张茂清、张茂暧,苏区镇炮子村红潭张茂清、张茂暧,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1048.0,2013090300000316,441621115000,河源市紫金县苏区镇炮子村红潭张茂枢,苏区镇炮子村红潭张茂枢,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1049.0,2013090300000317,441621115000,河源市紫金县苏区镇炮子村红潭张茂勋张享富,苏区镇炮子村红潭张茂勋张享富,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1050.0,2013090300000318,441621115000,河源市紫金县苏区镇炮子村红潭张铭富张茂桥,苏区镇炮子村红潭张铭富张茂桥,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1051.0,2013090300000339,441621115000,河源市紫金县苏区镇炮子村客路钟裕松,苏区镇炮子村客路钟裕松,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1052.0,2013090300000340,441621115000,河源市紫金县苏区镇炮子村客路钟远标,苏区镇炮子村客路钟远标,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1053.0,2013090300000341,441621115000,河源市紫金县苏区镇炮子村客路钟远廷,苏区镇炮子村客路钟远廷,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1054.0,2013090300000342,441621115000,河源市紫金县苏区镇炮子村客路钟远庭,苏区镇炮子村客路钟远庭,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1055.0,2013090300000343,441621115000,河源市紫金县苏区镇炮子村客路钟展球,苏区镇炮子村客路钟展球,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1056.0,2013090300000344,441621115000,河源市紫金县苏区镇炮子村客路钟振球,苏区镇炮子村客路钟振球,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1057.0,2013090300000345,441621115000,河源市紫金县苏区镇炮子村坪上张佛铃,苏区镇炮子村坪上张佛铃,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1058.0,2013090300000346,441621115000,河源市紫金县苏区镇炮子村坪上张南桂,苏区镇炮子村坪上张南桂,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1059.0,2013090300000347,441621115000,河源市紫金县苏区镇炮子村坪上张青富,苏区镇炮子村坪上张青富,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1060.0,2013090300000348,441621115000,河源市紫金县苏区镇炮子村坪上钟潭富,苏区镇炮子村坪上钟潭富,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1061.0,2013090300000349,441621115000,河源市紫金县苏区镇炮子村坪上钟文达,苏区镇炮子村坪上钟文达,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1062.0,2013090300000350,441621115000,河源市紫金县苏区镇炮子村山椒坑钟敏群钟孟群,苏区镇炮子村山椒坑钟敏群钟孟群,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
1063.0,2013090300000351,441621115000,河源市紫金县苏区镇炮子村上径坑钟冠尧,苏区镇炮子村上径坑钟冠尧,滑坡,,,2013-08-16 00:00:00,3,11.7,0,0,0,0,无坐标，暂给镇级坐标,龙窝、苏区、南岭和水墩平原～丘陵崩塌、滑坡地质灾害高易发亚区(A2),南山村组,英安－流纹质、流纹质火山碎屑岩，夹少量火山碎屑沉积岩,软岩,缓坡,10°~45°,小起伏山地
